nome;uf;cod_tse;cod_ibge
S?O MAMEDE;PB;21997;2514909
S?O JOS? DOS CORDEIROS;PB;21970;2514800
S?O JOS? DO SABUGI;PB;21954;2514701
S?O JOS? DO BREJO DO CRUZ;PB;19542;2514651
S?O JOS? DO BONFIM;PB;21938;2514602
S?O JOS? DE PRINCESA;PB;19445;2514552
S?O JOS? DE PIRANHAS;PB;21911;2514503
S?O JOS? DOS RAMOS;PB;19046;2514453
S?O JOS? DE ESPINHARAS;PB;21890;2514404
S?O JOS? DE CAIANA;PB;21873;2514305
S?O JOS? DA LAGOA TAPADA;PB;21857;2514206
S?O JO?O DO TIGRE;PB;21830;2514107
S?O JO?O DO CARIRI;PB;21814;2514008
S?O FRANCISCO;PB;19860;2513984
S?O DOMINGOS DE POMBAL;PB;19429;2513968
S?O DOMINGOS DO CARIRI;PB;19224;2513943
S?O BENTINHO;PB;19402;2513927
S?O BENTO;PB;21792;2513901
SANTO ANDR?;PB;19267;2513851
SANTA TERESINHA;PB;21776;2513802
SANTA RITA;PB;21750;2513703
SANTAR?M;PB;19666;2513653
SANTANA DOS GARROTES;PB;21733;2513604
SANTANA DE MANGUEIRA;PB;21717;2513505
SANTA LUZIA;PB;21695;2513406
SANTA IN?S;PB;19569;2513356
SANTA HELENA;PB;21679;2513307
SANTA CRUZ;PB;21652;2513208
SANTA CEC?LIA;PB;20001;2513158
SALGADO DE S?O F?LIX;PB;21636;2513109
SALGADINHO;PB;21610;2513000
RIO TINTO;PB;21598;2512903
RIACHO DOS CAVALOS;PB;21571;2512804
RIACHO DE SANTO ANT?NIO;PB;19828;2512788
RIACH?O DO PO?O;PB;19003;2512762
RIACH?O DO BACAMARTE;PB;19127;2512754
RIACH?O;PB;19208;2512747
PEDRO R?GIS;PB;19747;2512721
REM?GIO;PB;21555;2512705
QUIXABA;PB;21539;2512606
QUEIMADAS;PB;21512;2512507
PUXINAN?;PB;21490;2512408
PRINCESA ISABEL;PB;21474;2512309
PRATA;PB;21458;2512200
POMBAL;PB;21431;2512101
PO?O DE JOS? DE MOURA;PB;19526;2512077
PO?O DANTAS;PB;19640;2512036
POCINHOS;PB;21415;2512002
PITIMBU;PB;21393;2511905
PIRPIRITUBA;PB;21377;2511806
PIL?EZINHOS;PB;21350;2511707
PIL?ES;PB;21334;2511608
PILAR;PB;21318;2511509
PICU?;PB;21296;2511400
PIANC?;PB;21270;2511301
PEDRAS DE FOGO;PB;21253;2511202
PEDRA LAVRADA;PB;21237;2511103
PEDRA BRANCA;PB;21210;2511004
PAULISTA;PB;21199;2510907
PATOS;PB;21172;2510808
PASSAGEM;PB;21156;2510709
PARARI;PB;19720;2510659
OURO VELHO;PB;21130;2510600
OLIVEDOS;PB;21113;2510501
OLHO D'?GUA;PB;21091;2510402
NOVA PALMEIRA;PB;21075;2510303
NOVA OLINDA;PB;21059;2510204
NOVA FLORESTA;PB;21032;2510105
NAZAREZINHO;PB;21016;2510006
NATUBA;PB;20990;2509909
MULUNGU;PB;20974;2509800
MONTEIRO;PB;20958;2509701
MONTE HOREBE;PB;20931;2509602
MONTADAS;PB;20915;2509503
MOGEIRO;PB;20893;2509404
MATUR?IA;PB;19984;2509396
MATO GROSSO;PB;19488;2509370
MATINHAS;PB;19143;2509339
MATARACA;PB;20877;2509305
MASSARANDUBA;PB;20850;2509206
MARIZ?POLIS;PB;19461;2509156
MARI;PB;20834;2509107
MARCA??O;PB;19968;2509057
MANA?RA;PB;20818;2509008
MAMANGUAPE;PB;20796;2508901
MALTA;PB;20770;2508802
M?E D'?GUA;PB;20753;2508703
LUCENA;PB;20737;2508604
LOGRADOURO;PB;19160;2508554
LIVRAMENTO;PB;20710;2508505
LASTRO;PB;20699;2508406
LAGOA SECA;PB;20672;2508307
LAGOA DE DENTRO;PB;20656;2508208
LAGOA;PB;20630;2508109
JURU;PB;20613;2508000
JURIPIRANGA;PB;20591;2507903
JUNCO DO SERID?;PB;20575;2507804
JUAZEIRINHO;PB;20559;2507705
JUAREZ T?VORA;PB;20532;2507606
JO?O PESSOA;PB;20516;2507507
JERIC?;PB;20494;2507408
JACARA?;PB;20478;2507309
ITATUBA;PB;20451;2507200
ITAPOROROCA;PB;20435;2507101
ITAPORANGA;PB;20419;2507002
ITABAIANA;PB;20397;2506905
ING?;PB;20370;2506806
IMACULADA;PB;20354;2506707
IBIARA;PB;20338;2506608
GURJ?O;PB;20311;2506509
GURINH?M;PB;20290;2506400
GUARABIRA;PB;20273;2506301
GADO BRAVO;PB;19623;2506251
FREI MARTINHO;PB;20257;2506202
FAGUNDES;PB;20230;2506103
ESPERAN?A;PB;20214;2506004
EMAS;PB;20192;2505907
DUAS ESTRADAS;PB;20176;2505808
DONA IN?S;PB;20150;2505709
DIAMANTE;PB;20133;2505600
VISTA SERRANA;PB;20117;2505501
DESTERRO;PB;20095;2505402
DAMI?O;PB;19275;2505352
CURRAL VELHO;PB;20079;2505303
CURRAL DE CIMA;PB;19100;2505279
CUIT? DE MAMANGUAPE;PB;19089;2505238
CUITEGI;PB;20052;2505204
CUIT?;PB;20036;2505105
CUBATI;PB;20010;2505006
CRUZ DO ESP?RITO SANTO;PB;19992;2504900
COXIXOLA;PB;19704;2504850
COREMAS;PB;19976;2504801
CONGO;PB;19950;2504702
CONDE;PB;19933;2504603
CONDADO;PB;19917;2504504
CONCEI??O;PB;19895;2504405
CATURIT?;PB;19801;2504355
CATOL? DO ROCHA;PB;19879;2504306
CATINGUEIRA;PB;19852;2504207
CASSERENGUE;PB;19607;2504157
CARRAPATEIRA;PB;19836;2504108
CARA?BAS;PB;19240;2504074
CAPIM;PB;19062;2504033
CAMPINA GRANDE;PB;19810;2504009
CAMALA?;PB;19798;2503902
CALDAS BRAND?O;PB;19771;2503803
CAJAZEIRINHAS;PB;19380;2503753
CAJAZEIRAS;PB;19755;2503704
CAI?ARA;PB;19739;2503605
CACIMBAS;PB;19364;2503555
CACIMBA DE DENTRO;PB;19712;2503506
CACIMBA DE AREIA;PB;19690;2503407
CACHOEIRA DOS ?NDIOS;PB;19674;2503308
CABEDELO;PB;19658;2503209
CABACEIRAS;PB;19631;2503100
CAAPOR?;PB;19615;2503001
BREJO DOS SANTOS;PB;19593;2502904
BREJO DO CRUZ;PB;19577;2502805
BORBOREMA;PB;19550;2502706
IGARACY;PB;19534;2502607
BOQUEIR?O;PB;19518;2502508
BONITO DE SANTA F?;PB;19496;2502409
BOM SUCESSO;PB;19470;2502300
BOM JESUS;PB;19453;2502201
BOA VISTA;PB;19941;2502151
BOA VENTURA;PB;19437;2502102
BERNARDINO BATISTA;PB;19500;2502052
BEL?M DO BREJO DO CRUZ;PB;19410;2502003
BEL?M;PB;19399;2501906
BAYEUX;PB;19372;2501807
BARRA DE S?O MIGUEL;PB;19356;2501708
BARRA DE SANTA ROSA;PB;19330;2501609
BARRA DE SANTANA;PB;19780;2501575
BARA?NA;PB;19305;2501534
BANANEIRAS;PB;19313;2501500
BA?A DA TRAI??O;PB;19291;2501401
ASSUN??O;PB;19321;2501351
AROEIRAS;PB;19259;2501302
AREIAL;PB;19232;2501203
AREIA DE BARA?NAS;PB;19909;2501153
AREIA;PB;19216;2501104
ARARUNA;PB;19194;2501005
ARARA;PB;19178;2500908
ARA?AGI;PB;19151;2500809
APARECIDA;PB;19844;2500775
AMPARO;PB;19585;2500734
S?O JO?O DO RIO DO PEIXE;PB;19135;2500700
ALHANDRA;PB;19119;2500601
ALGOD?O DE JANDA?RA;PB;19925;2500577
ALCANTIL;PB;19763;2500536
ALAGOINHA;PB;19097;2500502
ALAGOA NOVA;PB;19070;2500403
ALAGOA GRANDE;PB;19054;2500304
AGUIAR;PB;19038;2500205
?GUA BRANCA;PB;19011;2500106
VILA FLOR;RN;18996;2415008
VI?OSA;RN;18970;2414902
VERA CRUZ;RN;18953;2414803
VENHA-VER;RN;16187;2414753
V?RZEA;RN;18910;2414704
UPANEMA;RN;18899;2414605
UMARIZAL;RN;18872;2414506
TRIUNFO POTIGUAR;RN;16128;2414456
TOUROS;RN;18856;2414407
TIMBA?BA DOS BATISTAS;RN;18830;2414308
TIBAU DO SUL;RN;18813;2414209
TENENTE LAURENTINO CRUZ;RN;16004;2414159
TENENTE ANANIAS;RN;18791;2414100
TANGAR?;RN;18775;2414001
TAIPU;RN;18759;2413904
TABOLEIRO GRANDE;RN;18732;2413805
S?TIO NOVO;RN;18716;2413706
SEVERIANO MELO;RN;18694;2413607
SERRINHA DOS PINTOS;RN;16209;2413557
SERRINHA;RN;18678;2413508
SERRA NEGRA DO NORTE;RN;18651;2413409
SERRA DO MEL;RN;16020;2413359
SERRA DE S?O BENTO;RN;18635;2413300
SENADOR GEORGINO AVELINO;RN;18619;2413201
SENADOR EL?I DE SOUZA;RN;18597;2413102
S?O VICENTE;RN;18570;2413003
S?O TOM?;RN;18554;2412906
S?O RAFAEL;RN;18538;2412807
S?O PEDRO;RN;18511;2412708
S?O PAULO DO POTENGI;RN;18490;2412609
S?O MIGUEL DO GOSTOSO;RN;16063;2412559
S?O MIGUEL;RN;18473;2412500
S?O JOS? DO SERID?;RN;18457;2412401
S?O JOS? DO CAMPESTRE;RN;18430;2412302
S?O JOS? DE MIPIBU;RN;18414;2412203
S?O JO?O DO SABUGI;RN;18392;2412104
S?O GON?ALO DO AMARANTE;RN;18376;2412005
S?O FRANCISCO DO OESTE;RN;18210;2411908
S?O FERNANDO;RN;18350;2411809
S?O BENTO DO TRAIR?;RN;18333;2411700
S?O BENTO DO NORTE;RN;18317;2411601
SANTO ANT?NIO;RN;18295;2411502
SANTANA DO SERID?;RN;18252;2411429
SANTANA DO MATOS;RN;18279;2411403
SANTA CRUZ;RN;18236;2411205
RUY BARBOSA;RN;18198;2411106
TIBAU;RN;16225;2411056
RODOLFO FERNANDES;RN;18171;2411007
RIACHUELO;RN;18155;2410900
RIACHO DE SANTANA;RN;18139;2410801
RIACHO DA CRUZ;RN;18112;2410702
RAFAEL GODEIRO;RN;18937;2410603
RAFAEL FERNANDES;RN;18090;2410504
PUREZA;RN;18074;2410405
SERRA CAIADA;RN;18058;2410306
PORTO DO MANGUE;RN;16284;2410256
PORTALEGRE;RN;18031;2410207
PO?O BRANCO;RN;18015;2410108
PIL?ES;RN;17990;2410009
PEND?NCIAS;RN;17973;2409902
PEDRO VELHO;RN;17957;2409803
PEDRO AVELINO;RN;17930;2409704
PEDRA PRETA;RN;17914;2409605
PEDRA GRANDE;RN;17892;2409506
PAU DOS FERROS;RN;17876;2409407
SANTA MARIA;RN;16241;2409332
PATU;RN;17850;2409308
PASSAGEM;RN;17833;2409209
PASSA E FICA;RN;17817;2409100
RIO DO FOGO;RN;16268;2408953
PARELHAS;RN;17779;2408904
PARAZINHO;RN;17752;2408805
PARA?;RN;17736;2408706
PARAN?;RN;17710;2408607
OURO BRANCO;RN;17698;2408508
OLHO D'?GUA DO BORGES;RN;17671;2408409
NOVA CRUZ;RN;17655;2408300
N?SIA FLORESTA;RN;17639;2408201
NATAL;RN;17612;2408102
MOSSOR?;RN;17590;2408003
MONTE DAS GAMELEIRAS;RN;17574;2407906
MONTE ALEGRE;RN;17558;2407807
MONTANHAS;RN;17531;2407708
MESSIAS TARGINO;RN;17213;2407609
MAXARANGUAPE;RN;17493;2407500
MARTINS;RN;17477;2407401
MARCELINO VIEIRA;RN;17450;2407302
MAJOR SALES;RN;16160;2407252
MACAU;RN;17434;2407203
MACA?BA;RN;17418;2407104
LU?S GOMES;RN;17396;2407005
LUCR?CIA;RN;17370;2406908
LAJES PINTADAS;RN;17353;2406809
LAJES;RN;17337;2406700
LAGOA SALGADA;RN;17310;2406601
LAGOA NOVA;RN;17299;2406502
LAGOA DE VELHOS;RN;17272;2406403
LAGOA DE PEDRAS;RN;17256;2406304
LAGOA D'ANTA;RN;17230;2406205
JUNDI?;RN;16306;2406155
JUCURUTU;RN;17191;2406106
JOS? DA PENHA;RN;17175;2406007
JO?O DIAS;RN;17159;2405900
JO?O C?MARA;RN;17132;2405801
JARDIM DO SERID?;RN;17116;2405702
JARDIM DE PIRANHAS;RN;17094;2405603
JARDIM DE ANGICOS;RN;17078;2405504
JAPI;RN;17051;2405405
BOA SA?DE;RN;17035;2405306
JANDU?S;RN;17019;2405207
JANDA?RA;RN;16993;2405108
JA?AN?;RN;16977;2405009
ITA?;RN;16950;2404903
ITAJ?;RN;16080;2404853
IPUEIRA;RN;16934;2404804
IPANGUA?U;RN;16918;2404705
IELMO MARINHO;RN;16896;2404606
GUAMAR?;RN;16870;2404507
GROSSOS;RN;16853;2404408
GOVERNADOR DIX-SEPT ROSADO;RN;16837;2404309
GOIANINHA;RN;16810;2404200
GALINHOS;RN;16799;2404101
FRUTUOSO GOMES;RN;17515;2404002
FRANCISCO DANTAS;RN;16772;2403905
FLOR?NIA;RN;16756;2403806
FERNANDO PEDROZA;RN;16144;2403756
FELIPE GUERRA;RN;16730;2403707
EXTREMOZ;RN;16713;2403608
ESP?RITO SANTO;RN;16691;2403509
EQUADOR;RN;16675;2403400
ENCANTO;RN;16659;2403301
PARNAMIRIM;RN;17795;2403251
DOUTOR SEVERIANO;RN;16632;2403202
CURRAIS NOVOS;RN;16616;2403103
CRUZETA;RN;16594;2403004
CORONEL JO?O PESSOA;RN;16578;2402907
CORONEL EZEQUIEL;RN;16551;2402808
CERRO COR?;RN;16535;2402709
CEAR?-MIRIM;RN;16519;2402600
CARNAUBAIS;RN;16497;2402501
CARNA?BA DOS DANTAS;RN;16470;2402402
CARA?BAS;RN;16454;2402303
CANGUARETAMA;RN;16438;2402204
CAMPO REDONDO;RN;16411;2402105
CAIC?;RN;16390;2402006
CAI?ARA DO RIO DO VENTO;RN;16373;2401909
CAI?ARA DO NORTE;RN;16047;2401859
BREJINHO;RN;16357;2401800
BOM JESUS;RN;16330;2401701
BOD?;RN;16101;2401651
BENTO FERNANDES;RN;16314;2401602
BARCELONA;RN;16292;2401503
BARA?NA;RN;30031;2401453
BA?A FORMOSA;RN;16276;2401404
CAEM;BA;34010;2401305
AR?S;RN;16233;2401206
AREIA BRANCA;RN;16217;2401107
APODI;RN;16195;2401008
ANT?NIO MARTINS;RN;16179;2400901
ANGICOS;RN;16152;2400802
ALTO DO RODRIGUES;RN;16136;2400703
ALMINO AFONSO;RN;16110;2400604
ALEXANDRIA;RN;16098;2400505
?GUA NOVA;RN;16071;2400406
AFONSO BEZERRA;RN;16055;2400307
ASS?;RN;16039;2400208
ACARI;RN;16012;2400109
VI?OSA DO CEAR?;CE;15830;2314102
V?RZEA ALEGRE;CE;15814;2314003
VARJOTA;CE;98574;2313955
URUOCA;CE;15792;2313906
URUBURETAMA;CE;15776;2313807
UMIRIM;CE;98558;2313757
UMARI;CE;15750;2313708
UBAJARA;CE;15733;2313609
TURURU;CE;13080;2313559
TRAIRI;CE;15717;2313500
TIANGU?;CE;15695;2313401
TEJU?UOCA;CE;13323;2313351
TAU?;CE;15679;2313302
TARRAFAS;CE;13366;2313252
TAMBORIL;CE;15652;2313203
TABULEIRO DO NORTE;CE;15636;2313104
SOLON?POLE;CE;15610;2313005
SOBRAL;CE;15598;2312908
SENADOR S?;CE;15571;2312809
SENADOR POMPEU;CE;15555;2312700
S?O LU?S DO CURU;CE;15539;2312601
S?O JO?O DO JAGUARIBE;CE;15512;2312502
S?O GON?ALO DO AMARANTE;CE;15490;2312403
S?O BENEDITO;CE;15474;2312304
SANTA QUIT?RIA;CE;15458;2312205
SANTANA DO CARIRI;CE;15431;2312106
SANTANA DO ACARA?;CE;15415;2312007
SALITRE;CE;15440;2311959
SABOEIRO;CE;15393;2311900
RUSSAS;CE;15377;2311801
RERIUTABA;CE;15350;2311702
REDEN??O;CE;15334;2311603
QUIXER?;CE;15318;2311504
QUIXERAMOBIM;CE;15296;2311405
QUIXEL?;CE;98531;2311355
QUIXAD?;CE;15270;2311306
QUITERIAN?POLIS;CE;13102;2311264
POTIRETAMA;CE;13269;2311231
POTENGI;CE;15253;2311207
PORTEIRAS;CE;15237;2311108
PORANGA;CE;15210;2311009
PIRES FERREIRA;CE;13048;2310951
PIQUET CARNEIRO;CE;15199;2310902
PINDORETAMA;CE;13285;2310852
PEREIRO;CE;15172;2310803
PENTECOSTE;CE;15156;2310704
PENAFORTE;CE;15130;2310605
PEDRA BRANCA;CE;15113;2310506
PARAMOTI;CE;15091;2310407
PARAMBU;CE;15075;2310308
PARAIPABA;CE;15997;2310258
PARACURU;CE;15059;2310209
PALM?CIA;CE;15032;2310100
PALHANO;CE;15016;2310001
PACUJ?;CE;14990;2309904
PACOTI;CE;14974;2309805
PACATUBA;CE;14958;2309706
PACAJUS;CE;14931;2309607
OR?S;CE;14915;2309508
OCARA;CE;13307;2309458
NOVO ORIENTE;CE;14893;2309409
NOVA RUSSAS;CE;14877;2309300
NOVA OLINDA;CE;14850;2309201
MULUNGU;CE;14834;2309102
MUCAMBO;CE;14818;2309003
MORRINHOS;CE;14796;2308906
MORA?JO;CE;14770;2308807
MORADA NOVA;CE;14753;2308708
MONSENHOR TABOSA;CE;14737;2308609
MOMBA?A;CE;14710;2308500
MISS?O VELHA;CE;14699;2308401
MIRA?MA;CE;14680;2308377
MILH?;CE;15970;2308351
MILAGRES;CE;14672;2308302
MERUOCA;CE;14656;2308203
MAURITI;CE;14630;2308104
MASSAP?;CE;14613;2308005
MARTIN?POLE;CE;14591;2307908
MARCO;CE;14575;2307809
MARANGUAPE;CE;14559;2307700
MARACANA?;CE;15857;2307650
MADALENA;CE;13021;2307635
LIMOEIRO DO NORTE;CE;14532;2307601
LAVRAS DA MANGABEIRA;CE;14516;2307502
JUC?S;CE;14494;2307403
JUAZEIRO DO NORTE;CE;14478;2307304
JIJOCA DE JERICOACOARA;CE;13005;2307254
JATI;CE;14451;2307205
JARDIM;CE;14435;2307106
JAGUARUANA;CE;14419;2307007
JAGUARIBE;CE;14397;2306900
JAGUARIBARA;CE;14370;2306801
JAGUARETAMA;CE;14354;2306702
ITATIRA;CE;14338;2306603
ITAREMA;CE;15954;2306553
ITAPI?NA;CE;14311;2306504
ITAPIPOCA;CE;14290;2306405
ITAOCA;SP;61603;2306306
ITAITINGA;CE;13480;2306256
ITAI?ABA;CE;14257;2306207
IRAU?UBA;CE;14230;2306108
IRACEMA;CE;14214;2306009
IPUEIRAS;CE;14192;2305902
IPU;CE;14176;2305803
IPAUMIRIM;CE;14150;2305704
IPAPORANGA;CE;13340;2305654
INDEPEND?NCIA;CE;14133;2305605
IGUATU;CE;14117;2305506
IC?;CE;14095;2305407
ICAPU?;CE;15938;2305357
IBICUITINGA;CE;15920;2305332
IBIAPINA;CE;14079;2305308
IBARETAMA;CE;14060;2305266
HORIZONTE;CE;13188;2305233
HIDROL?NDIA;CE;14052;2305209
GUARAMIRANGA;CE;14036;2305100
GUARACIABA DO NORTE;CE;14010;2305001
GUAI?BA;CE;13242;2304954
GROA?RAS;CE;13994;2304905
GRANJEIRO;CE;13978;2304806
GRANJA;CE;13951;2304707
GRA?A;CE;13064;2304657
GENERAL SAMPAIO;CE;13935;2304608
FRECHEIRINHA;CE;13919;2304509
FORTIM;CE;13501;2304459
FORTALEZA;CE;13897;2304400
FORQUILHA;CE;15911;2304350
FARIAS BRITO;CE;13870;2304301
EUS?BIO;CE;13226;2304285
ERER?;CE;13200;2304277
DEPUTADO IRAPUAN PINHEIRO;CE;15989;2304269
CRUZ;CE;15890;2304251
CROAT?;CE;15881;2304236
CRATO;CE;13854;2304202
CRATE?S;CE;13838;2304103
COREA?;CE;13811;2304004
CHOROZINHO;CE;13161;2303956
CHOR?;CE;13463;2303931
CHAVAL;CE;13773;2303907
CEDRO;CE;13757;2303808
CAUCAIA;CE;13730;2303709
CATUNDA;CE;13447;2303659
CATARINA;CE;13714;2303600
CASCAVEL;CE;13692;2303501
CARNAUBAL;CE;13676;2303402
CARI?S;CE;13650;2303303
CARIRIA?U;CE;13633;2303204
CARIR?;CE;13617;2303105
CARIDADE;CE;13595;2303006
CAPISTRANO;CE;13579;2302909
CANIND?;CE;13552;2302800
CAMPOS SALES;CE;13536;2302701
CAMOCIM;CE;13510;2302602
BREJO SANTO;CE;13498;2302503
BOA VIAGEM;CE;13471;2302404
BELA CRUZ;CE;13455;2302305
BEBERIBE;CE;13439;2302206
BATURIT?;CE;13412;2302107
BARROQUINHA;CE;13404;2302057
BARRO;CE;13390;2302008
BARREIRA;CE;13129;2301950
BARBALHA;CE;13374;2301901
BANABUI?;CE;13382;2301851
BAIXIO;CE;13358;2301802
AURORA;CE;13331;2301703
ASSAR?;CE;13315;2301604
ARNEIROZ;CE;13293;2301505
ARATUBA;CE;13277;2301406
ARARIPE;CE;13250;2301307
ARAREND?;CE;13420;2301257
ARACOIABA;CE;13234;2301208
ARACATI;CE;13218;2301109
AQUIRAZ;CE;13196;2301000
APUIAR?S;CE;13170;2300903
ANTONINA DO NORTE;CE;13153;2300804
AMONTADA;CE;15873;2300754
ALTO SANTO;CE;13137;2300705
ALTANEIRA;CE;13110;2300606
ALC?NTARAS;CE;13099;2300507
AIUABA;CE;13072;2300408
ACOPIARA;CE;13056;2300309
ACARA?;CE;13030;2300200
ACARAPE;CE;13145;2300150
ABAIARA;CE;13013;2300101
WALL FERRAZ;PI;12564;2211704
VILA NOVA DO PIAU?;PI;12548;2211605
VERA MENDES;PI;12556;2211506
V?RZEA GRANDE;PI;12270;2211407
V?RZEA BRANCA;PI;10588;2211357
VALEN?A DO PIAU?;PI;12254;2211308
URU?U?;PI;12238;2211209
UNI?O;PI;12211;2211100
TERESINA;PI;12190;2211001
TANQUE DO PIAU?;PI;12521;2210979
TAMBORIL DO PIAU?;PI;12530;2210953
SUSSUAPARA;PI;12513;2210938
SOCORRO DO PIAU?;PI;12173;2210904
SIMPL?CIO MENDES;PI;12157;2210805
SIM?ES;PI;12130;2210706
SIGEFREDO PACHECO;PI;10545;2210656
SEBASTI?O LEAL;PI;12068;2210631
SEBASTI?O BARROS;PI;12041;2210623
S?O RAIMUNDO NONATO;PI;12114;2210607
S?O PEDRO DO PIAU?;PI;12092;2210508
S?O MIGUEL DO TAPUIO;PI;12076;2210409
S?O MIGUEL DO FIDALGO;PI;12700;2210391
S?O MIGUEL DA BAIXA GRANDE;PI;12661;2210383
S?O LUIS DO PIAU?;PI;12629;2210375
S?O LOUREN?O DO PIAU?;PI;10561;2210359
S?O JULI?O;PI;12050;2210300
S?O JOS? DO PIAU?;PI;12033;2210201
S?O JOS? DO PEIXE;PI;12017;2210102
S?O JOS? DO DIVINO;PI;10529;2210052
S?O JO?O DO PIAU?;PI;11991;2210003
S?O JO?O DO ARRAIAL;PI;10987;2209971
S?O JO?O DA VARJOTA;PI;12025;2209955
S?O JO?O DA SERRA;PI;11975;2209906
S?O JO?O DA FRONTEIRA;PI;12009;2209872
S?O JO?O DA CANABRAVA;PI;11088;2209856
S?O GON?ALO DO PIAU?;PI;11959;2209807
S?O GON?ALO DO GURGU?IA;PI;12610;2209757
S?O FRANCISCO DO PIAU?;PI;11932;2209708
S?O FRANCISCO DE ASSIS DO PIAU?;PI;12505;2209658
S?O F?LIX DO PIAU?;PI;11916;2209609
S?O BRAZ DO PIAU?;PI;10502;2209559
SANTO IN?CIO DO PIAU?;PI;11894;2209500
SANTO ANT?NIO DOS MILAGRES;PI;12653;2209450
SANTO ANT?NIO DE LISBOA;PI;11878;2209401
SANTA ROSA DO PIAU?;PI;10464;2209377
SANTANA DO PIAU?;PI;10480;2209351
SANTA LUZ;PI;11851;2209302
SANTA FILOMENA;PI;11835;2209203
SANTA CRUZ DOS MILAGRES;PI;10448;2209153
SANTA CRUZ DO PIAU?;PI;11819;2209104
RIO GRANDE DO PIAU?;PI;11797;2209005
RIBEIRO GON?ALVES;PI;11770;2208908
RIBEIRA DO PIAU?;PI;12602;2208874
RIACHO FRIO;PI;12300;2208858
REGENERA??O;PI;11754;2208809
REDEN??O DO GURGU?IA;PI;11738;2208700
QUEIMADA NOVA;PI;10421;2208650
PRATA DO PIAU?;PI;11711;2208601
PORTO ALEGRE DO PIAU?;PI;12599;2208551
PORTO;PI;11690;2208502
PIRIPIRI;PI;11673;2208403
PIRACURUCA;PI;11657;2208304
PIO IX;PI;11630;2208205
PIMENTEIRAS;PI;11614;2208106
PICOS;PI;11592;2208007
NOVA SANTA RITA;PI;10960;2207959
PEDRO LAURENTINO;PI;12491;2207934
PEDRO II;PI;11576;2207900
PAVUSSU;PI;12289;2207850
PAULISTANA;PI;11550;2207801
PAU D'ARCO DO PIAU?;PI;12718;2207793
PATOS DO PIAU?;PI;10383;2207777
PASSAGEM FRANCA DO PIAU?;PI;10405;2207751
PARNA?BA;PI;11533;2207702
PARNAGU?;PI;11517;2207603
PAQUET?;PI;10944;2207553
PALMEIRAIS;PI;11495;2207504
PALMEIRA DO PIAU?;PI;11479;2207405
PAJE? DO PIAU?;PI;12262;2207355
PAES LANDIM;PI;11452;2207306
PADRE MARCOS;PI;11436;2207207
OLHO D'?GUA DO PIAU?;PI;12483;2207108
OEIRAS;PI;11398;2207009
NOVO SANTO ANT?NIO;PI;10901;2206951
NOVO ORIENTE DO PIAU?;PI;11371;2206902
NOSSA SENHORA DOS REM?DIOS;PI;11355;2206803
NOSSA SENHORA DE NAZAR?;PI;10928;2206753
NAZ?RIA;PI;12726;2206720
NAZAR? DO PIAU?;PI;11339;2206704
MURICI DOS PORTELAS;PI;12475;2206696
MORRO DO CHAP?U DO PIAU?;PI;12459;2206670
MORRO CABE?A NO TEMPO;PI;10880;2206654
MONTE ALEGRE DO PIAU?;PI;11312;2206605
MONSENHOR HIP?LITO;PI;11290;2206506
MONSENHOR GIL;PI;11274;2206407
MILTON BRAND?O;PI;12246;2206357
MIGUEL LE?O;PI;11258;2206308
MIGUEL ALVES;PI;11231;2206209
MATIAS OL?MPIO;PI;11215;2206100
MASSAP? DO PIAU?;PI;12467;2206050
MARCOS PARENTE;PI;11193;2206001
MARCOL?NDIA;PI;10367;2205953
MANOEL EM?DIO;PI;11177;2205904
MADEIRO;PI;12440;2205854
LUZIL?NDIA;PI;11150;2205805
LUIS CORREIA;PI;11134;2205706
LANDRI SALES;PI;11118;2205607
LAGOA DO S?TIO;PI;12220;2205599
LAGOA DO PIAU?;PI;12424;2205581
LAGOA DE S?O FRANCISCO;PI;10863;2205573
LAGOA DO BARRO DO PIAU?;PI;10340;2205565
LAGOA ALEGRE;PI;10324;2205557
LAGOINHA DO PIAU?;PI;12432;2205540
JUREMA;PI;10847;2205532
J?LIO BORGES;PI;12203;2205524
JUAZEIRO DO PIAU?;PI;12416;2205516
JOS? DE FREITAS;PI;11096;2205508
JOCA MARQUES;PI;12408;2205458
JOAQUIM PIRES;PI;11070;2205409
JO?O COSTA;PI;12386;2205359
JERUMENHA;PI;11053;2205300
JATOB? DO PIAU?;PI;12394;2205276
JARDIM DO MULATO;PI;10308;2205250
JAIC?S;PI;11037;2205201
JACOBINA DO PIAU?;PI;10286;2205151
ITAUEIRA;PI;11010;2205102
ITAIN?POLIS;PI;10995;2205003
ISA?AS COELHO;PI;10979;2204907
IPIRANGA DO PIAU?;PI;10952;2204808
INHUMA;PI;10936;2204709
ILHA GRANDE;PI;10820;2204659
HUGO NAPOLE?O;PI;10910;2204600
GUARIBAS;PI;10804;2204550
GUADALUPE;PI;10898;2204501
GILBU?S;PI;10871;2204402
GEMINIANO;PI;10782;2204352
FRONTEIRAS;PI;10855;2204303
FRANCISCO SANTOS;PI;10839;2204204
FRANCISCO MACEDO;PI;12378;2204154
FRANCISCO AYRES;PI;10812;2204105
FRANCIN?POLIS;PI;10790;2204006
FLORIANO;PI;10774;2203909
FLORESTA DO PIAU?;PI;12637;2203859
FLORES DO PIAU?;PI;10758;2203800
FARTURA DO PIAU?;PI;10260;2203750
