ibge7,cod_ibge,municipio,uf,lon,lat,regiao_metro,capital
3509700,350970,CAMPOS DO JORDAO,SP,-45.5963557,-22.7428673,RM do Vale do Paraíba e Litoral Norte,NA
3509809,350980,CAMPOS NOVOS PAULISTA,SP,-49.9992292,-22.6024175,NA,NA
3509908,350990,CANANEIA,SP,-47.9338687,-25.012621,NA,NA
3509957,350995,CANAS,SP,-45.0466511,-22.7359926,RM do Vale do Paraíba e Litoral Norte,NA
3510005,351000,CANDIDO MOTA,SP,-50.3894858,-22.8065424,NA,NA
3510104,351010,CANDIDO RODRIGUES,SP,-48.6288642,-21.3503084,NA,NA
3510153,351015,CANITAR,SP,-49.8035566,-23.0163815,NA,NA
3510203,351020,CAPAO BONITO,SP,-48.3502883,-24.0021525,NA,NA
3510302,351030,CAPELA DO ALTO,SP,-47.7440315,-23.4831697,RM de Sorocaba,NA
3510401,351040,CAPIVARI,SP,-47.512814,-22.9972026,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3510500,351050,CARAGUATATUBA,SP,-45.4241453,-23.6255903,RM do Vale do Paraíba e Litoral Norte,NA
3510609,351060,CARAPICUIBA,SP,-46.8411243,-23.5239623,RM São Paulo,NA
3510708,351070,CARDOSO,SP,-49.9777136,-20.0826867,NA,NA
3510807,351080,CASA BRANCA,SP,-47.0856897,-21.7712926,NA,NA
3510906,351090,CASSIA DOS COQUEIROS,SP,-47.1687523,-21.2818895,RM Ribeirão Preto,NA
3511003,351100,CASTILHO,SP,-51.5570726,-20.9021515,NA,NA
3511102,351110,CATANDUVA,SP,-48.977473,-21.1318555,NA,NA
3511201,351120,CATIGUA,SP,-49.0615086,-21.0591169,NA,NA
3511300,351130,CEDRAL,SP,-49.3044253,-20.9339465,NA,NA
3511409,351140,CERQUEIRA CESAR,SP,-46.6677317,-23.5592144,NA,NA
3511508,351150,CERQUILHO,SP,-47.7463166,-23.1669741,RM de Sorocaba,NA
3511607,351160,CESARIO LANGE,SP,-47.9549095,-23.2265217,RM de Sorocaba,NA
3511706,351170,CHARQUEADA,SP,-47.773567,-22.5131732,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3511904,351190,CLEMENTINA,SP,-50.4514913,-21.5755318,NA,NA
3512001,351200,COLINA,SP,-48.5318251,-20.7096088,NA,NA
3512100,351210,COLOMBIA,SP,-48.6790007,-20.2679454,NA,NA
3512209,351220,CONCHAL,SP,-47.1733742,-22.337997,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3512308,351230,CONCHAS,SP,-48.0138473,-23.0159156,NA,NA
3512407,351240,CORDEIROPOLIS,SP,-47.4593897,-22.4818598,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3512506,351250,COROADOS,SP,-50.2862819,-21.3705617,NA,NA
3512605,351260,CORONEL MACEDO,SP,-49.3044253,-23.6384341,NA,NA
3512704,351270,CORUMBATAI,SP,-47.6232221,-22.2229445,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3512803,351280,COSMOPOLIS,SP,-47.1930116,-22.6424272,RM Campinas,NA
3512902,351290,COSMORAMA,SP,-49.7319925,-20.4080701,NA,NA
3513009,351300,COTIA,SP,-46.9194693,-23.6026684,RM São Paulo,NA
3513108,351310,CRAVINHOS,SP,-47.7352517,-21.3407385,RM Ribeirão Preto,NA
3513207,351320,CRISTAIS PAULISTA,SP,-47.4225715,-20.4065592,NA,NA
3513306,351330,CRUZALIA,SP,-50.7832348,-22.7432353,NA,NA
3513405,351340,CRUZEIRO,SP,-44.9693894,-22.573256,RM do Vale do Paraíba e Litoral Norte,NA
3513504,351350,CUBATAO,SP,-46.4244141,-23.8916151,RM Baixada Santista,NA
3513603,351360,CUNHA,SP,-44.9561012,-23.0743544,RM do Vale do Paraíba e Litoral Norte,NA
3513702,351370,DESCALVADO,SP,-47.6202824,-21.9159262,NA,NA
3513801,351380,DIADEMA,SP,-46.620967,-23.6818396,RM São Paulo,NA
3513850,351385,DIRCE REIS,SP,-50.6068631,-20.4649067,NA,NA
3513900,351390,DIVINOLANDIA,SP,-46.7395488,-21.6616122,NA,NA
3514007,351400,DOBRADA,SP,-48.3939305,-21.5160108,NA,NA
3514106,351410,DOIS CORREGOS,SP,-48.3860575,-22.3734081,NA,NA
3514205,351420,DOLCINOPOLIS,SP,-50.5239096,-20.1209233,NA,NA
3514304,351430,DOURADO,SP,-48.3389644,-22.1261969,NA,NA
3514403,351440,DRACENA,SP,-51.5570726,-21.5427809,NA,NA
3514502,351450,DUARTINA,SP,-49.4262684,-22.3808056,NA,NA
3514601,351460,DUMONT,SP,-47.9748921,-21.2387589,RM Ribeirão Preto,NA
3514700,351470,ECHAPORA,SP,-50.2244429,-22.4409357,NA,NA
3514809,351480,ELDORADO,SP,-48.1995591,-24.4672235,NA,NA
3514908,351490,ELIAS FAUSTO,SP,-47.368765,-23.0432476,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3514924,351492,ELISIARIO,SP,-49.1019233,-21.1489624,NA,NA
3514957,351495,EMBAUBA,SP,-48.8498018,-20.9487174,NA,NA
3515004,351500,EMBU DAS ARTES,SP,-46.8521864,-23.6515085,RM São Paulo,NA
3515103,351510,EMBU-GUACU,SP,-46.8140431,-23.8303176,RM São Paulo,NA
3515129,351512,EMILIANOPOLIS,SP,-51.4836477,-21.8319065,NA,NA
3515152,351515,ENGENHEIRO COELHO,SP,-47.1947232,-22.4941883,RM Campinas,NA
3515186,351518,ESPIRITO SANTO DO PINHAL,SP,-46.748089,-22.1913443,NA,NA
3515194,351519,ESPIRITO SANTO DO TURVO,SP,-49.4262684,-22.6556609,NA,NA
3515202,351520,'ESTRELA D''OESTE',SP,-50.400972,-20.2866742,NA,NA
3515301,351530,ESTRELA DO NORTE,SP,-51.6623517,-22.4741696,NA,NA
3515350,351535,EUCLIDES DA CUNHA PAULISTA,SP,-52.5896735,-22.5571711,NA,NA
3515400,351540,FARTURA,SP,-49.5076524,-23.3879944,NA,NA
3515509,351550,FERNANDOPOLIS,SP,-50.2475804,-20.2810232,NA,NA
3515608,351560,FERNANDO PRESTES,SP,-48.6990679,-21.3031806,NA,NA
3515657,351565,FERNAO,SP,-49.5221497,-22.3605675,NA,NA
3515707,351570,FERRAZ DE VASCONCELOS,SP,-46.3635823,-23.5289582,RM São Paulo,NA
3515806,351580,FLORA RICA,SP,-51.3679914,-21.7113516,NA,NA
3515905,351590,FLOREAL,SP,-50.1458643,-20.6775087,NA,NA
3516002,351600,FLORIDA PAULISTA,SP,-51.1729216,-21.6131815,NA,NA
3516101,351610,FLORINIA,SP,-50.700134,-22.87815,NA,NA
3516200,351620,FRANCA,SP,-47.4013437,-20.5393288,NA,NA
3516309,351630,FRANCISCO MORATO,SP,-46.7188421,-23.2816185,RM São Paulo,NA
3516408,351640,FRANCO DA ROCHA,SP,-46.7294577,-23.3233727,RM São Paulo,NA
3516507,351650,GABRIEL MONTEIRO,SP,-50.5756887,-21.4915144,NA,NA
3516606,351660,GALIA,SP,-49.5891233,-22.2725059,NA,NA
3516705,351670,GARCA,SP,-49.6555394,-22.2131635,NA,NA
3516804,351680,GASTAO VIDIGAL,SP,-50.2038438,-20.79441,NA,NA
3516853,351685,GAVIAO PEIXOTO,SP,-48.4932725,-21.8357159,NA,NA
3516903,351690,GENERAL SALGADO,SP,-50.3618121,-20.6444472,NA,NA
3517000,351700,GETULINA,SP,-50.059845,-21.7604658,NA,NA
3517109,351710,GLICERIO,SP,-50.2038438,-21.3473014,NA,NA
3517208,351720,GUAICARA,SP,-49.7970324,-21.6230871,NA,NA
3517307,351730,GUAIMBE,SP,-49.8981166,-21.9110671,NA,NA
3517406,351740,GUAIRA,SP,-48.310855,-20.3253713,NA,NA
3517505,351750,GUAPIACU,SP,-49.2211274,-20.7940132,NA,NA
3517604,351760,GUAPIARA,SP,-48.5300136,-24.1896991,NA,NA
3517703,351770,GUARA,SP,-47.7834888,-20.4894632,NA,NA
3517802,351780,GUARACAI,SP,-51.2104538,-21.0336399,NA,NA
3517901,351790,GUARACI,SP,-49.0211225,-20.3847649,NA,NA
3518008,351800,'GUARANI D''OESTE',SP,-50.3378622,-20.0713139,NA,NA
3518107,351810,GUARANTA,SP,-49.6503106,-21.956376,NA,NA
3518206,351820,GUARARAPES,SP,-50.6378804,-21.2906244,NA,NA
3518305,351830,GUARAREMA,SP,-46.0350324,-23.412875,RM São Paulo,NA
3518404,351840,GUARATINGUETA,SP,-45.1942191,-22.8080237,RM do Vale do Paraíba e Litoral Norte,NA
3518503,351850,GUAREI,SP,-48.1841739,-23.3718457,NA,NA
3518602,351860,GUARIBA,SP,-48.2282659,-21.3601809,RM Ribeirão Preto,NA
3518701,351870,GUARUJA,SP,-46.2568758,-23.9949104,RM Baixada Santista,NA
3518800,351880,GUARULHOS,SP,-46.5336521,-23.4543148,RM São Paulo,NA
3518859,351885,GUATAPARA,SP,-47.9614096,-21.4484554,RM Ribeirão Preto,NA
3518909,351890,GUZOLANDIA,SP,-50.700134,-20.6134764,NA,NA
3519006,351900,HERCULANDIA,SP,-50.3688312,-21.948245,NA,NA
3519055,351905,HOLAMBRA,SP,-47.0491411,-22.6409997,RM Campinas,NA
3519071,351907,HORTOLANDIA,SP,-47.2147082,-22.8533412,RM Campinas,NA
3519105,351910,IACANGA,SP,-49.0009403,-21.9197741,NA,NA
3519204,351920,IACRI,SP,-50.6171429,-21.8207362,NA,NA
3519253,351925,IARAS,SP,-49.1019233,-22.8305069,NA,NA
3519303,351930,IBATE,SP,-48.0006076,-21.953253,NA,NA
3519402,351940,IBIRA,SP,-49.2233389,-21.0670008,NA,NA
3519501,351950,IBIRAREMA,SP,-50.0803953,-22.8136187,NA,NA
3519600,351960,IBITINGA,SP,-48.8323618,-21.7567077,NA,NA
3519709,351970,IBIUNA,SP,-47.2234952,-23.6600885,RM de Sorocaba,NA
3519808,351980,ICEM,SP,-49.1625989,-20.4053212,NA,NA
3519907,351990,IEPE,SP,-51.0783604,-22.6606401,NA,NA
3520004,352000,IGARACU DO TIETE,SP,-48.5787728,-22.5506487,NA,NA
3520103,352010,IGARAPAVA,SP,-47.7563994,-20.0421785,NA,NA
3520202,352020,IGARATA,SP,-46.1562788,-23.2052269,RM do Vale do Paraíba e Litoral Norte,NA
3520301,352030,IGUAPE,SP,-47.5562213,-24.7097632,NA,NA
3520400,352040,ILHABELA,SP,-45.3664809,-23.8158392,RM do Vale do Paraíba e Litoral Norte,NA
3520426,352042,ILHA COMPRIDA,SP,-47.550779,-24.7461028,NA,NA
3520442,352044,ILHA SOLTEIRA,SP,-51.3487221,-20.4323064,NA,NA
3520509,352050,INDAIATUBA,SP,-47.2089525,-23.0886496,RM Campinas,NA
3520608,352060,INDIANA,SP,-51.2736547,-22.1351054,NA,NA
3520707,352070,INDIAPORA,SP,-50.2450489,-19.9381465,NA,NA
3520806,352080,INUBIA PAULISTA,SP,-50.9637577,-21.7699371,NA,NA
3520905,352090,IPAUSSU,SP,-49.623678,-23.0552782,NA,NA
3521002,352100,IPERO,SP,-47.6931718,-23.351784,RM de Sorocaba,NA
3521101,352110,IPEUNA,SP,-47.7046036,-22.4287775,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3521150,352115,IPIGUA,SP,-49.3856256,-20.6441427,NA,NA
3521200,352120,IPORANGA,SP,-48.5975856,-24.5852085,NA,NA
3521309,352130,IPUA,SP,-48.0605108,-20.4174035,NA,NA
3521408,352140,IRACEMAPOLIS,SP,-47.5234139,-22.5837191,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3521507,352150,IRAPUA,SP,-49.3856256,-21.2705438,NA,NA
3521606,352160,IRAPURU,SP,-51.3679914,-21.5913644,NA,NA
3521705,352170,ITABERA,SP,-49.1404554,-23.8643129,NA,NA
3521804,352180,ITAI,SP,-49.0924714,-23.4217742,NA,NA
3521903,352190,ITAJOBI,SP,-49.0009403,-21.37311,NA,NA
3522000,352200,ITAJU,SP,-48.7794089,-21.9503361,NA,NA
3522109,352210,ITANHAEM,SP,-46.7850334,-24.1817994,RM Baixada Santista,NA
3522158,352215,ITAOCA,SP,-48.8417538,-24.639742,NA,NA
3522208,352220,ITAPECERICA DA SERRA,SP,-46.8576421,-23.7166271,RM São Paulo,NA
3522307,352230,ITAPETININGA,SP,-48.1597946,-23.6399075,RM de Sorocaba,NA
3522406,352240,ITAPEVA,SP,-48.8768997,-23.9793102,NA,NA
3522505,352250,ITAPEVI,SP,-46.9331962,-23.5492651,RM São Paulo,NA
3522604,352260,ITAPIRA,SP,-46.8228786,-22.4362174,NA,NA
3522653,352265,ITAPIRAPUA PAULISTA,SP,-49.2435998,-24.5795078,NA,NA
3522703,352270,ITAPOLIS,SP,-48.8163705,-21.5950536,NA,NA
3522802,352280,ITAPORANGA,SP,-49.4823246,-23.7047572,NA,NA
3522901,352290,ITAPUI,SP,-48.6990679,-22.2375046,NA,NA
3523008,352300,ITAPURA,SP,-51.4519605,-20.6145783,NA,NA
3523107,352310,ITAQUAQUECETUBA,SP,-46.3494828,-23.4849456,RM São Paulo,NA
3523206,352320,ITARARE,SP,-49.3356859,-24.1089373,NA,NA
3523305,352330,ITARIRI,SP,-47.174264,-24.2895753,NA,NA
3523404,352340,ITATIBA,SP,-46.8467973,-23.0040152,RM Campinas,NA
3523503,352350,ITATINGA,SP,-48.6123867,-23.1067087,NA,NA
3523602,352360,ITIRAPINA,SP,-47.8170462,-22.2567218,NA,NA
3523701,352370,ITIRAPUA,SP,-47.1557087,-20.6448165,NA,NA
3523800,352380,ITOBI,SP,-46.9747437,-21.7313357,NA,NA
3523909,352390,ITU,SP,-47.2997085,-23.2639728,RM de Sorocaba,NA
3524006,352400,ITUPEVA,SP,-47.043707,-23.1577081,Aglomeração Urbana de Jundiaí,NA
3524105,352410,ITUVERAVA,SP,-47.7921348,-20.3345205,NA,NA
3524204,352420,JABORANDI,SP,-48.4116213,-20.6888977,NA,NA
3524303,352430,JABOTICABAL,SP,-48.3256762,-21.2525138,RM Ribeirão Preto,NA
3524402,352440,JACAREI,SP,-45.9662542,-23.2987827,RM do Vale do Paraíba e Litoral Norte,NA
3524501,352450,JACI,SP,-49.569941,-20.8829638,NA,NA
3524600,352460,JACUPIRANGA,SP,-48.0076188,-24.7023134,NA,NA
3524709,352470,JAGUARIUNA,SP,-46.9855088,-22.7042272,RM Campinas,NA
3524808,352480,JALES,SP,-50.5490728,-20.2686072,NA,NA
3524907,352490,JAMBEIRO,SP,-45.6952715,-23.2762489,RM do Vale do Paraíba e Litoral Norte,NA
3525003,352500,JANDIRA,SP,-46.9027629,-23.5280281,RM São Paulo,NA
3525102,352510,JARDINOPOLIS,SP,-47.7772049,-21.0277616,RM Ribeirão Preto,NA
3525201,352520,JARINU,SP,-46.728461,-23.1043447,Aglomeração Urbana de Jundiaí,NA
3525300,352530,JAU,SP,-48.5755491,-22.30275,NA,NA
3525409,352540,JERIQUARA,SP,-47.5864964,-20.3540513,NA,NA
3525508,352550,JOANOPOLIS,SP,-46.2753862,-22.9292618,NA,NA
3525607,352560,JOAO RAMALHO,SP,-50.7832348,-22.2655737,NA,NA
3525706,352570,JOSE BONIFACIO,SP,-49.6879727,-21.0482479,NA,NA
3525805,352580,JULIO MESQUITA,SP,-49.8035566,-21.9718921,NA,NA
3525854,352585,JUMIRIM,SP,-47.7834888,-23.1102009,RM de Sorocaba,NA
3525904,352590,JUNDIAI,SP,-46.8978057,-23.1857076,Aglomeração Urbana de Jundiaí,NA
3526001,352600,JUNQUEIROPOLIS,SP,-51.4346653,-21.5108173,NA,NA
3526100,352610,JUQUIA,SP,-47.6350613,-24.319196,NA,NA
3526209,352620,JUQUITIBA,SP,-47.0714922,-23.9289154,RM São Paulo,NA
3526308,352630,LAGOINHA,SP,-45.1899243,-23.0897768,RM do Vale do Paraíba e Litoral Norte,NA
3526407,352640,LARANJAL PAULISTA,SP,-47.838004,-23.0510503,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3526506,352650,LAVINIA,SP,-51.0428566,-21.1655923,NA,NA
3526605,352660,LAVRINHAS,SP,-44.9028181,-22.5705711,RM do Vale do Paraíba e Litoral Norte,NA
3526704,352670,LEME,SP,-47.3845574,-22.1813407,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3526803,352680,LENCOIS PAULISTA,SP,-48.8041532,-22.6031668,NA,NA
3526902,352690,LIMEIRA,SP,-47.4098328,-22.5836504,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3527009,352700,LINDOIA,SP,-46.6502354,-22.5229818,NA,NA
3527108,352710,LINS,SP,-49.7471388,-21.6733002,NA,NA
3527207,352720,LORENA,SP,-45.1201112,-22.7338724,RM do Vale do Paraíba e Litoral Norte,NA
3527256,352725,LOURDES,SP,-50.2450489,-20.9637672,NA,NA
3527306,352730,LOUVEIRA,SP,-46.9513691,-23.0931156,Aglomeração Urbana de Jundiaí,NA
3527405,352740,LUCELIA,SP,-51.0219868,-21.7186744,NA,NA
3527504,352750,LUCIANOPOLIS,SP,-49.522147,-22.4307989,NA,NA
3527603,352760,LUIS ANTONIO,SP,-47.7012919,-21.551085,RM Ribeirão Preto,NA
3527702,352770,LUIZIANIA,SP,-50.3688312,-21.6709647,NA,NA
3527801,352780,LUPERCIO,SP,-49.7933279,-22.412146,NA,NA
3527900,352790,LUTECIA,SP,-50.3894858,-22.3307203,NA,NA
3528007,352800,MACATUBA,SP,-48.71221,-22.504198,NA,NA
3528106,352810,MACAUBAL,SP,-49.9636465,-20.8062432,NA,NA
3528205,352820,MACEDONIA,SP,-50.1626664,-20.112975,NA,NA
3528304,352830,MAGDA,SP,-50.225041,-20.6427648,NA,NA
3528403,352840,MAIRINQUE,SP,-47.1947232,-23.5297232,RM de Sorocaba,NA
3528502,352850,MAIRIPORA,SP,-46.5902794,-23.3195045,RM São Paulo,NA
3528601,352860,MANDURI,SP,-49.3206308,-23.0060508,NA,NA
3528700,352870,MARABA PAULISTA,SP,-52.0639245,-22.1626459,NA,NA
3528809,352880,MARACAI,SP,-50.6682701,-22.6154961,NA,NA
3528858,352885,MARAPOAMA,SP,-49.1304276,-21.2591937,NA,NA
3528908,352890,MARIAPOLIS,SP,-51.1829113,-21.7963912,NA,NA
3529005,352900,MARILIA,SP,-49.9505101,-22.2175997,NA,NA
3529104,352910,MARINOPOLIS,SP,-50.8248263,-20.4485998,NA,NA
3529203,352920,MARTINOPOLIS,SP,-51.1721045,-22.1495283,NA,NA
3529302,352930,MATAO,SP,-48.3644226,-21.6029893,NA,NA
3529401,352940,MAUA,SP,-46.4617086,-23.668163,RM São Paulo,NA
3529500,352950,MENDONCA,SP,-49.5786151,-21.1835822,NA,NA
3529609,352960,MERIDIANO,SP,-50.1753451,-20.3557685,NA,NA
3529658,352965,MESOPOLIS,SP,-50.6171429,-19.9578295,NA,NA
3529708,352970,MIGUELOPOLIS,SP,-48.0309631,-20.179973,NA,NA
3529807,352980,MINEIROS DO TIETE,SP,-48.4587382,-22.4353496,NA,NA
3529906,352990,MIRACATU,SP,-47.4629132,-24.277132,NA,NA
3530003,353000,MIRA ESTRELA,SP,-50.1215169,-19.9444916,NA,NA
3530102,353010,MIRANDOPOLIS,SP,-51.1023381,-21.1331045,NA,NA
3530201,353020,MIRANTE DO PARANAPANEMA,SP,-51.9791849,-22.3811068,NA,NA
3530300,353030,MIRASSOL,SP,-49.5210713,-20.8173456,NA,NA
3530409,353040,MIRASSOLANDIA,SP,-49.4669396,-20.5888227,NA,NA
3530508,353050,MOCOCA,SP,-47.0145295,-21.4649238,RM Ribeirão Preto,NA
3530607,353060,MOGI DAS CRUZES,SP,-46.185867,-23.5213379,RM São Paulo,NA
3530706,353070,MOGI GUACU,SP,-46.9432454,-22.3679387,NA,NA
3530805,353080,MOGI MIRIM,SP,-47.0193913,-22.455799,NA,NA
3530904,353090,MOMBUCA,SP,-47.5963285,-22.9428223,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3531001,353100,MONCOES,SP,-50.0701193,-20.8657686,NA,NA
3531100,353110,MONGAGUA,SP,-46.6801919,-24.1075246,RM Baixada Santista,NA
3531209,353120,MONTE ALEGRE DO SUL,SP,-46.6826067,-22.69004,NA,NA
3531308,353130,MONTE ALTO,SP,-48.4975211,-21.2660221,RM Ribeirão Preto,NA
3531407,353140,MONTE APRAZIVEL,SP,-49.7115614,-20.7359953,NA,NA
3531506,353150,MONTE AZUL PAULISTA,SP,-48.6391766,-20.9069736,NA,NA
3531605,353160,MONTE CASTELO,SP,-51.5781151,-21.2480279,NA,NA
3531704,353170,MONTEIRO LOBATO,SP,-45.8386923,-22.9545553,RM do Vale do Paraíba e Litoral Norte,NA
3531803,353180,MONTE MOR,SP,-47.3126229,-22.945536,RM Campinas,NA
3531902,353190,MORRO AGUDO,SP,-48.1597946,-20.6974477,RM Ribeirão Preto,NA
3532009,353200,MORUNGABA,SP,-46.7671967,-22.8877661,RM Campinas,NA
3532058,353205,MOTUCA,SP,-48.1796732,-21.4959109,NA,NA
3532108,353210,MURUTINGA DO SUL,SP,-51.2841298,-21.0092743,NA,NA
3532157,353215,NANTES,SP,-51.2003761,-22.5841439,NA,NA
3532207,353220,NARANDIBA,SP,-51.5360368,-22.5591203,NA,NA
3532306,353230,NATIVIDADE DA SERRA,SP,-45.4437621,-23.3793926,RM do Vale do Paraíba e Litoral Norte,NA
3532405,353240,NAZARE PAULISTA,SP,-46.3816665,-23.1753772,NA,NA
3532504,353250,NEVES PAULISTA,SP,-49.6314115,-20.8423683,NA,NA
3532603,353260,NHANDEARA,SP,-50.041213,-20.6945564,NA,NA
3532702,353270,NIPOA,SP,-49.7524306,-20.9046133,NA,NA
3532801,353280,NOVA ALIANCA,SP,-49.4991038,-21.0161216,NA,NA
3532827,353282,NOVA CAMPINA,SP,-48.9807651,-24.2004026,NA,NA
3532843,353284,NOVA CANAA PAULISTA,SP,-50.9080913,-20.3516588,NA,NA
3532868,353286,NOVA CASTILHO,SP,-50.3275427,-20.78904,NA,NA
3532900,353290,NOVA EUROPA,SP,-48.5387323,-21.7604164,NA,NA
3533007,353300,NOVA GRANADA,SP,-49.3203511,-20.5340779,NA,NA
3533106,353310,NOVA GUATAPORANGA,SP,-51.6518163,-21.3178581,NA,NA
3533205,353320,NOVA INDEPENDENCIA,SP,-51.4939853,-21.1454381,NA,NA
3533254,353325,NOVAIS,SP,-48.9102087,-20.9858095,NA,NA
3533304,353330,NOVA LUZITANIA,SP,-50.2553546,-20.8777554,NA,NA
3533403,353340,NOVA ODESSA,SP,-47.2944999,-22.783676,RM Campinas,NA
3533502,353350,NOVO HORIZONTE,SP,-49.2246518,-21.4649748,NA,NA
3533601,353360,NUPORANGA,SP,-47.7522938,-20.7302655,RM Ribeirão Preto,NA
3533700,353370,OCAUCU,SP,-49.9208703,-22.4405968,NA,NA
3533809,353380,OLEO,SP,-49.3856256,-22.9573348,NA,NA
3533908,353390,OLIMPIA,SP,-48.9110606,-20.7371116,NA,NA
3534005,353400,ONDA VERDE,SP,-49.2638678,-20.6096441,NA,NA
3534104,353410,ORIENTE,SP,-50.0803953,-22.1416781,NA,NA
3534203,353420,ORINDIUVA,SP,-49.3497276,-20.1832347,NA,NA
3534302,353430,ORLANDIA,SP,-47.8858187,-20.7175404,RM Ribeirão Preto,NA
3534401,353440,OSASCO,SP,-46.7919978,-23.5328871,RM São Paulo,NA
3534500,353450,OSCAR BRESSANE,SP,-50.2815901,-22.31535,NA,NA
3534609,353460,OSVALDO CRUZ,SP,-50.879763,-21.7972251,NA,NA
3534708,353470,OURINHOS,SP,-49.8699589,-22.9798639,NA,NA
3534757,353475,OUROESTE,SP,-50.3732526,-20.0011354,NA,NA
3534807,353480,OURO VERDE,SP,-51.7255991,-21.5081169,NA,NA
3534906,353490,PACAEMBU,SP,-51.2658432,-21.563131,NA,NA
3535002,353500,PALESTINA,SP,-49.4872858,-20.3401232,NA,NA
3535101,353510,PALMARES PAULISTA,SP,-48.8034566,-21.0848112,NA,NA
3535200,353520,'PALMEIRA D''OESTE',SP,-50.7631572,-20.4152317,NA,NA
3535309,353530,PALMITAL,SP,-50.2199938,-22.787936,NA,NA
3535408,353540,PANORAMA,SP,-51.856666,-21.3544405,NA,NA
3535507,353550,PARAGUACU PAULISTA,SP,-50.5753348,-22.4141128,NA,NA
3535606,353560,PARAIBUNA,SP,-45.662745,-23.3901988,RM do Vale do Paraíba e Litoral Norte,NA
3535705,353570,PARAISO,SP,-48.7794089,-21.0156896,NA,NA
3535804,353580,PARANAPANEMA,SP,-48.7218983,-23.3866812,NA,NA
3535903,353590,PARANAPUA,SP,-50.6067768,-20.0638395,NA,NA
3536000,353600,PARAPUA,SP,-50.7953474,-21.7796794,NA,NA
3536109,353610,PARDINHO,SP,-48.375602,-23.0801049,NA,NA
3536208,353620,PARIQUERA-ACU,SP,-47.875829,-24.7154583,NA,NA
3536257,353625,PARISI,SP,-50.0393017,-20.2763619,NA,NA
3536307,353630,PATROCINIO PAULISTA,SP,-47.2728413,-20.7188492,NA,NA
3536406,353640,PAULICEIA,SP,-51.8325787,-21.3157294,NA,NA
3536505,353650,PAULINIA,SP,-47.1492176,-22.7546466,RM Campinas,NA
3536570,353657,PAULISTANIA,SP,-49.4030497,-22.5756178,NA,NA
3536604,353660,PAULO DE FARIA,SP,-49.4669396,-20.0802806,NA,NA
3536703,353670,PEDERNEIRAS,SP,-48.7791401,-22.3517806,NA,NA
3536802,353680,PEDRA BELA,SP,-46.4433575,-22.7947984,NA,NA
3536901,353690,PEDRANOPOLIS,SP,-50.1215169,-20.21998,NA,NA
3537008,353700,PEDREGULHO,SP,-47.4810384,-20.2562227,NA,NA
3537107,353710,PEDREIRA,SP,-46.8952925,-22.7418343,RM Campinas,NA
3537156,353715,PEDRINHAS PAULISTA,SP,-50.7832348,-22.8228597,NA,NA
3537206,353720,PEDRO DE TOLEDO,SP,-47.2358242,-24.2768826,NA,NA
3537305,353730,PENAPOLIS,SP,-50.0773225,-21.4152377,NA,NA
3537404,353740,PEREIRA BARRETO,SP,-51.1110523,-20.6436652,NA,NA
3537503,353750,PEREIRAS,SP,-47.9812152,-23.1361201,NA,NA
3537602,353760,PERUIBE,SP,-47.0016573,-24.3124785,RM Baixada Santista,NA
3537701,353770,PIACATU,SP,-50.6586247,-21.554443,NA,NA
3537800,353780,PIEDADE,SP,-47.4260072,-23.7144986,RM de Sorocaba,NA
3537909,353790,PILAR DO SUL,SP,-47.7232417,-23.807872,RM de Sorocaba,NA
3538006,353800,PINDAMONHANGABA,SP,-45.4874873,-22.8450713,RM do Vale do Paraíba e Litoral Norte,NA
3538105,353810,PINDORAMA,SP,-48.9081184,-21.1867409,NA,NA
3538204,353820,PINHALZINHO,SP,-46.590643,-22.7823978,NA,NA
3538303,353830,PIQUEROBI,SP,-51.70451,-21.8435223,NA,NA
3538501,353850,PIQUETE,SP,-45.1858511,-22.6068823,RM do Vale do Paraíba e Litoral Norte,NA
3538600,353860,PIRACAIA,SP,-46.3598167,-23.0530355,NA,NA
3538709,353870,PIRACICABA,SP,-47.6480644,-22.7342864,Aglomeração Urbana de Piracicaba-AU- Piracicaba,NA
3538808,353880,PIRAJU,SP,-49.3842072,-23.1934114,NA,NA
3538907,353890,PIRAJUI,SP,-49.4547036,-21.9929318,NA,NA
3539004,353900,PIRANGI,SP,-48.6607058,-21.0897383,NA,NA
3539103,353910,PIRAPORA DO BOM JESUS,SP,-46.9995522,-23.3969772,RM São Paulo,NA
3539202,353920,PIRAPOZINHO,SP,-51.5002318,-22.2756953,NA,NA
3539301,353930,PIRASSUNUNGA,SP,-47.4261942,-21.9964647,NA,NA
3539400,353940,PIRATININGA,SP,-49.1372431,-22.4166027,NA,NA
